id,gameId,name,publisher,platforms,preorder,price0,edition_prices,edition_names,hasRusVoice,hasRusText,subscriptions,url,releaseDate,genre,pegi,content,isDemo,imageCount
4143,CUSA44719,"All Of Us Are Dead","IKINA GAMES","PS4",Нет,816,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008979,2024-06-19,"Horror",PEGI_18,"Стандартное издание",—,15
4144,CUSA26564,"ALTDEUS: Beyond Chronos","MYDEAREST INC.","PS4",Нет,1.079,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10000594,2021-04-14,"Adventure",PEGI_16,"Стандартное издание",—,12
4145,PPSA09499,"ALTAIR BREAKER","Thirdverse, Co., Ltd.","PS5",Нет,1.225,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10005837,2023-02-21,"Action",PEGI_12,"Стандартное издание",—,11
4146,PPSA36634,"Alt Girl for Skoof - ALTiversary Edition","Samustai LTD","PS5",Нет,322,00 TL,"","",Да,Да,"",https://store.playstation.com/en-tr/concept/10018942,2026-04-21,"Adventure",PEGI_12,"Стандартное издание",—,13
4147,PPSA04010,"Alveole","Sometimes You","PS5",Нет,52,50 TL,"Alveole: 52,50 TL; Alveole: 52,50 TL","Alveole; Alveole",Нет,Да,"",https://store.playstation.com/en-tr/concept/10003068,2021-08-31,"Puzzle",PEGI_3,"Стандартное издание",—,12
4148,PPSA13360,"ALVO VR","OUTSIDEIN ENTERTAINMENT","PS5",Нет,816,00 TL,"ALVO VR: 816,00 TL; ALVO VR: 649,00 TL","ALVO VR; ALVO VR",Нет,Да,"",https://store.playstation.com/en-tr/concept/229879,2023-08-18,"Shooter",PEGI_16,"Стандартное издание",—,12
4149,CUSA12642,"Alwa's Awakening","ELDEN PIXELS AB","PS4",Нет,429,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/232405,2019-03-20,"Action",PEGI_7,"Стандартное издание",—,12
4150,PPSA12399,"Alterity Experience","Dolores Entertainment S.L.","PS5",Нет,349,00 TL,"Alterity Experience: 349,00 TL; Alterity Experience: 349,00 TL","Alterity Experience; Alterity Experience",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10005289,2023-02-15,"Horror",PEGI_12,"Стандартное издание",—,12
4151,CUSA30253,"Alpine - The Simulation Game","AEROSOFT GMBH","PS4",Нет,1.299,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10003753,2021-11-22,"Simulation",PEGI_3,"Стандартное издание",—,17
4152,CUSA27021,"Alwa's Legacy","ELDEN PIXELS AB","PS4",Нет,649,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10002289,2021-11-30,"Adventure",PEGI_7,"Стандартное издание",—,17
4153,CUSA06564,"Always Sometimes Monsters","VAGABOND DOG INC","PS4",Нет,419,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/225009,2017-10-19,"Adventure",PEGI_18,"Стандартное издание",—,9
4154,CUSA02621,"Amazing Discoveries In Outer Space","COSMIC PICNIC","PS4",Нет,601,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/216018,2016-02-03,"Action",PEGI_3,"Стандартное издание",—,11
4155,PPSA25653,"American Arcadia","Raw Fury AB","PS4, PS5",Нет,699,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10006434,2025-05-15,"Adventure",PEGI_16,"Стандартное издание",—,11
4156,PPSA26053,"AMEDAMA","IZANAGIGAMES, Inc.","PS5",Нет,875,00 TL,"AMEDAMA: 875,00 TL; AMEDAMA: Free","AMEDAMA; AMEDAMA",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10012559,2024-11-20,"Action",PEGI_16,"Стандартное издание",—,17
4157,PPSA19279,"Amabilly PS4® & PS5®","Ratalaika Games SL","PS4, PS5",Нет,175,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009471,2023-11-02,"Action",PEGI_7,"Стандартное издание",—,13
4158,PPSA29190,"Amazing Weekend 2:  Search and Relax Collector's Edition","OCEAN MEDIA LLC","PS5",Нет,85,80 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10014637,2025-05-27,"Adventure",PEGI_3,"Стандартное издание",—,10
4159,PPSA26274,"A Maze Against Time","Zazenfly Development DOO","PS5",Нет,129,00 TL,"A Maze Against Time: 129,00 TL; A Maze Against Time: 129,00 TL","A Maze Against Time; A Maze Against Time",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10012727,2024-12-07,"Puzzle",PEGI_3,"Стандартное издание",—,9
4160,PPSA38617,"Amazing Maze","ADRIANO FERREIRA PESSOA DESENVOLVIMENTO DE SISTEMAS LTDA","PS5",Нет,228,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10020095,2026-07-09,"Puzzle",PEGI_3,"Стандартное издание",—,18
4161,CUSA48844,"Amelia's Diner","Kistler Studios","PS4",Нет,179,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10010998,2024-05-16,"Casual",PEGI_3,"Стандартное издание",—,10
4162,PPSA33541,"American Theft 80s","PlayWay plc","PS5",Нет,649,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10017053,2026-01-30,"Adventure",PEGI_12,"Стандартное издание",—,13
4163,CUSA30351,"Amazing Breaker","BIG WAY LLC","PS4",Нет,39,20 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10003790,2021-10-26,"Casual",PEGI_3,"Стандартное издание",—,15
4164,PPSA26456,"Amazing Weekend: Search and Relax Collector’s Edition","OCEAN MEDIA LLC","PS5",Нет,85,80 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10012844,2024-12-09,"Adventure",PEGI_3,"Стандартное издание",—,10
4165,CUSA13958,"American Fugitive","Curve Digital","PS4",Нет,849,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/232938,2019-05-20,"Action",PEGI_16,"Стандартное издание",—,12
4166,PPSA29017,"Amber Alert Director's cut","Dolores Entertainment S.L.","PS5",Нет,774,00 TL,"Amber Alert Director's cut: 774,00 TL; Amber Alert Director's cut: 774,00 TL","Amber Alert Director's cut; Amber Alert Director's cut",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10014506,2025-06-05,"Horror",PEGI_18,"Стандартное издание",—,15
4167,PPSA06643,"Amazing Superhero Squad","Sometimes You","PS5",Нет,61,25 TL,"Amazing Superhero Squad: 61,25 TL; Amazing Superhero Squad: 61,25 TL","Amazing Superhero Squad; Amazing Superhero Squad",Нет,Да,"",https://store.playstation.com/en-tr/concept/10004567,2022-05-24,"Strategy",PEGI_16,"Стандартное издание",—,16
4168,CUSA38307,"America Wild Hunting","Benoit Varasse trading as Pix Arts","PS4",Нет,215,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10006596,2022-10-27,"Shooter",PEGI_7,"Стандартное издание",—,9
4169,CUSA05457,"Amnesia: Collection","FRICTIONAL GAMES AB","PS4",Нет,999,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/221671,2016-11-21,"Action",PEGI_16,"Стандартное издание",—,14
4170,PPSA35832,"Amigo: Kebab Simulator","Pigeon Games S.L.","PS5",Нет,472,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10015927,2026-03-16,"Simulation",PEGI_16,"Стандартное издание",—,10
4171,PPSA13775,"A Matter of Principle","Volkov Konstantin Sergeevich","PS5",Нет,171,00 TL,"A Matter of Principle: 171,00 TL; A Matter of Principle: 171,00 TL","A Matter of Principle; A Matter of Principle",Нет,Да,"",https://store.playstation.com/en-tr/concept/10006925,2023-02-02,"Adventure",PEGI_16,"Стандартное издание",—,13
4172,PPSA30288,"Ambidextro","Mameshiba Games SL","PS5",Нет,343,00 TL,"Majorariatto Duo Bundle: 515,00 TL; Ambidextro: 343,00 TL","Majorariatto Duo Bundle; Ambidextro",Нет,Да,"",https://store.playstation.com/en-tr/concept/10015246,2025-09-12,"Arcade",PEGI_7,"Стандартное издание",—,11
4173,CUSA19272,"Amnesia: Rebirth","FRICTIONAL GAMES AB","PS4",Нет,999,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10000474,2020-10-19,"Adventure",PEGI_18,"Стандартное издание",—,16
4174,CUSA32341,"Amazing Princess Sarah","RED ART GAMES","PS4",Нет,34,30 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10004553,2022-05-19,"Action",PEGI_7,"Стандартное издание",—,16
4175,CUSA42694,"AMAZE!","QUBICGAMES SP. Z O.O.","PS4",Нет,52,50 TL,"AMAZE! & Light-it Up: 279,00 TL; AMAZE!: 52,50 TL","AMAZE! & Light-it Up; AMAZE!",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008115,2023-04-27,"Brain Training",PEGI_3,"Стандартное издание",—,13
4176,PPSA29208,"An Aisling","Club Cotton Games LTD.","PS5",Нет,188,55 TL,"An Aisling: 188,55 TL; An Aisling: 188,55 TL","An Aisling; An Aisling",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10013867,2025-04-24,"Adventure",PEGI_12,"Стандартное издание",—,16
4177,PPSA18128,"Ancient Weapon Holly PS4 & PS5","ACQUIRE CORP.","PS4, PS5",Нет,629,00 TL,"Ancient Weapon Holly PS4 & PS5: 629,00 TL; Ancient Weapon Holly PS4 & PS5: 629,00 TL","Ancient Weapon Holly PS4 & PS5; Ancient Weapon Holly PS4 & PS5",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009056,2024-03-08,"Action",PEGI_7,"Стандартное издание",—,13
4178,PPSA26333,"Among Ashes","PdPartid@games","PS5",Нет,227,15 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10012763,2024-12-08,"Horror",PEGI_16,"Стандартное издание",—,11
4179,CUSA46452,"Ancient Mahjong","Benoit Varasse trading as Pix Arts","PS4",Нет,129,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009792,2023-11-24,"Casual",PEGI_3,"Стандартное издание",—,8
4180,CUSA14954,"Ancestors Legacy","Destructive Creations Sp z.o.o","PS4",Нет,1.499,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/233418,2019-08-12,"Strategy",PEGI_18,"Стандартное издание",—,12
4181,CUSA25919,"Angry Alligator","Lion Castle B.V.","PS4",Нет,429,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10002036,2021-11-29,"Adventure",PEGI_7,"Стандартное издание",—,11
4182,CUSA30323,"Ancient Stories: Gods of Egypt","ESDigital Games LTD","PS4",Нет,300,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10003782,2021-10-14,"Casual",PEGI_3,"Стандартное издание",—,13
4183,PPSA28679,"Angry Video Game Nerd 8-bit","SCREENWAVE MEDIA","PS4, PS5",Нет,636,75 TL,"Angry Video Game Nerd 8-bit: 636,75 TL; Angry Video Game Nerd 8-bit Demo: Free","Angry Video Game Nerd 8-bit; Angry Video Game Nerd 8-bit Demo",Нет,Да,"",https://store.playstation.com/en-tr/concept/10014313,2025-10-22,"Action",PEGI_18,"Стандартное издание",—,18
4184,CUSA27720,"Angels of Death","Vaka, Inc.","PS4",Нет,295,35 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10002688,2021-04-21,"Adventure",PEGI_16,"Стандартное издание",—,12
4185,PPSA03086,"Angels with Scaly Wings PS4 & PS5","Ratalaika Games SL","PS4, PS5",Нет,257,40 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10000889,2021-04-29,"Unique",PEGI_16,"Стандартное издание",—,13
4186,CUSA24129,"An Evil Existence","Joanne Hamer","PS4",Нет,595,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10001096,2021-05-06,"Horror",PEGI_18,"Стандартное издание",—,17
4187,PPSA04661,"A Musical Story","Plug In Digital","PS5",Нет,525,00 TL,"A Musical Story: 525,00 TL; A Musical Story: 525,00 TL","A Musical Story; A Musical Story",Нет,Да,"",https://store.playstation.com/en-tr/concept/10003456,2022-03-02,"Music/Rhythm",PEGI_16,"Стандартное издание",—,16
4188,CUSA15269,"Angry Birds VR: Isle of Pigs","Resolution Games AB","PS4",Нет,525,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/233484,2019-04-15,"Casual",PEGI_3,"Стандартное издание",—,14
4189,CUSA32058,"Andro Dunos II","STORYBIRD SARL","PS4",Нет,529,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10004430,2022-03-16,"Action",PEGI_7,"Стандартное издание",—,14
4190,PPSA28259,"Ancient Ants Adventure","SilenGames","PS4, PS5",Нет,175,00 TL,"Ancient Ants Adventure: 175,00 TL; Ancient Ants Adventure: 175,00 TL","Ancient Ants Adventure; Ancient Ants Adventure",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10014040,2025-02-19,"Shooter",PEGI_7,"Стандартное издание",—,14
4191,PPSA19292,"Ancient Dungeon VR","MAZE THEORY LTD","PS5",Нет,699,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009474,2023-12-06,"Fighting",PEGI_16,"Стандартное издание",—,16
4192,CUSA24807,"Angry Video Game Nerd I & II Deluxe","SCREENWAVE MEDIA","PS4",Нет,244,30 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10001179,2021-02-25,"Action",PEGI_18,"Стандартное издание",—,7
4193,PPSA22292,"A Night on the Farm PS4 & PS5","eastasiasoft","PS4, PS5",Нет,175,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10010694,2024-09-17,"Horror",PEGI_16,"Стандартное издание",—,17
4194,PPSA34203,"Angry Cat","APPWILL COMPANY LTD","PS5",Нет,257,00 TL,"Angry Cat: 257,00 TL; Angry Cat: 257,00 TL","Angry Cat; Angry Cat",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10017468,2025-12-19,"Simulation",PEGI_3,"Стандартное издание",—,14
4195,CUSA04501,"Anima: Gate of memories","ANIMA PROJECT  CARLOS BLAS GARCÍA APARICIO","PS4",Нет,699,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/216024,2016-06-02,"Role Playing Games",PEGI_12,"Стандартное издание",—,11
4196,CUSA02670,"Amplitude","Harmonix Music Systems Inc.","PS4",Нет,849,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/200230,2018-10-28,"Music/Rhythm",PEGI_3,"Стандартное издание",—,12
4197,PPSA28376,"Anima: Gate of Memories I&II Remaster","ANIMA PROJECT  CARLOS BLAS GARCÍA APARICIO","PS5",Нет,714,45 TL,"Anima: Gate of Memories I&II Remaster: 714,45 TL; Anima: Gate of Memories I&II Remaster Demo: Free","Anima: Gate of Memories I&II Remaster; Anima: Gate of Memories I&II Remaster Demo",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10014113,2025-11-07,"Adventure",PEGI_12,"Стандартное издание",—,17
4198,CUSA46185,"Anime RPG: Isekai Journey","BIG WAY LLC","PS4",Нет,175,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10009655,2023-12-17,"Puzzle",PEGI_12,"Стандартное издание",—,15
4199,PPSA22519,"ANIMAL WELL","Bigmode","PS5",Нет,879,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10004542,2024-05-09,"Horror",PEGI_7,"Стандартное издание",—,14
4200,PPSA35337,"Anime: Fantasy Uni 2","BIG WAY LLC","PS5",Нет,107,00 TL,"Fantasy Avatars & Anime: Fantasy Uni 2: 79,50 TL; Anime: Fantasy Uni 2: 107,00 TL; Fantasy Avatars & Anime: Fantasy Uni 2: 79,50 TL; Anime: Fantasy Uni 2: 107,00 TL","Fantasy Avatars & Anime: Fantasy Uni 2; Anime: Fantasy Uni 2; Fantasy Avatars & Anime: Fantasy Uni 2; Anime: Fantasy Uni 2",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10018149,2026-01-14,"Adult",PEGI_12,"Стандартное издание",—,23
4201,PPSA26919,"Anime Girls: Sun of a Beach","Revolt Games SRL","PS5",Нет,279,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10013101,2024-12-09,"Action",PEGI_12,"Стандартное издание",—,13
4202,PPSA30865,"Anime Girls: Highschool of Dead","Revolt Games SRL","PS5",Нет,257,00 TL,"Anime Girls: Highschool of Dead: 257,00 TL; Anime Girls: Highschool of Dead: 209,00 TL","Anime Girls: Highschool of Dead; Anime Girls: Highschool of Dead",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10015585,2025-06-27,"Action",PEGI_12,"Стандартное издание",—,13
4203,PPSA16390,"Animal Kart Racer 2","Markt+Technik Verlag GmbH","PS5",Нет,849,00 TL,"Animal Kart Racer 2: 849,00 TL; Animal Kart Racer 2: 849,00 TL","Animal Kart Racer 2; Animal Kart Racer 2",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008358,2023-10-25,"Action",PEGI_3,"Стандартное издание",—,14
4204,CUSA11119,"Animal Super Squad","Doublemoose Games AB","PS4",Нет,515,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/231214,2018-05-16,"Action",PEGI_3,"Стандартное издание",—,12
4205,CUSA39289,"Animal Shelter","ULTIMATE GAMES","PS4",Нет,525,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10006847,2023-03-03,"Simulator",PEGI_3,"Стандартное издание",—,14
4206,CUSA46110,"Anime Dream","BIG WAY LLC","PS4",Нет,87,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009635,2023-11-26,"Adult",PEGI_12,"Стандартное издание",—,11
4207,PPSA33036,"Anime Girls: Tactical Assault","Revolt Games SRL","PS5",Нет,343,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10016790,2026-05-17,"Action",PEGI_12,"Стандартное издание",—,18
4208,PPSA13694,"Animal Hospital","NACON SA","PS4, PS5",Нет,1.399,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10007255,2023-10-19,"Simulation",PEGI_3,"Стандартное издание",—,13
4209,CUSA19093,"Animal Rivals","SEBASTIAN KIJACZKO T/A BLUE SUNSET GAMES","PS4",Нет,300,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10000411,2021-04-28,"Action",PEGI_7,"Стандартное издание",—,12
